affects the audience's	beïnvloed die gehoor	2
shipment	besending	2
to the current	tot die huidige	2
between the source	tussen die bron	2
between the source and	tussen die bron en	2
that have	wat nog	2
on the intellectual	op die intellektuele	2
dialogue and monologue	dialoog en monoloog	2
and monologue	en monoloog	2
is a hallmark	is n kenmerk	2
a hallmark	n kenmerk	2
is a hallmark of	is n kenmerk van	2
a hallmark of	n kenmerk van	2
aesthetic is	estetika is	2
leaving	en	2
work as a	werk as n	2
text juxtaposes the	teks plaas die	2
the critics	die kritici	2
pauses to	pouses om	2
the centrality	die sentraliteit	2
the centrality of	die sentraliteit van	2
by way	by wyse	2
by way of	by wyse van	2
conventional syntax	konvensionele sintaksis	2
system that	stelsel wat	2
between authorship	tussen outeurskap	2
significant number	beduidende aantal	2
reality into	werklikheid in	2
inclusion of the	insluiting van die	2
text is a study of	teks is n studie van	2
determination	vasberadenheid	2
text is a postmodern discussion	teks is n postmoderne bespreking	2
is a postmodern discussion	is n postmoderne bespreking	2
a postmodern discussion	n postmoderne bespreking	2
postmodern discussion	postmoderne bespreking	2
text is a postmodern discussion of	teks is n postmoderne bespreking van	2
is a postmodern discussion of	is n postmoderne bespreking van	2
a postmodern discussion of	n postmoderne bespreking van	2
postmodern discussion of	postmoderne bespreking van	2
gives a brief	gee n kort	2
gives a brief overview	gee n kort oorsig	2
gives a brief overview of	gee n kort oorsig van	2
novel of	roman van	2
hypertext is defined	hiperteks word gedefinieer	2
hypertext is defined by	hiperteks word gedefinieer deur	2
multiple views	verskeie sienings	2
multiple views of	verskeie sienings van	2
encourages readers to create	moedig lesers aan om	2
encourages readers to create their	moedig lesers aan om hul	2
readers to create their	lesers aan om hul	2
to create their	aan om hul	2
encourages readers to create their own	moedig lesers aan om hul eie	2
readers to create their own	lesers aan om hul eie	2
to create their own	aan om hul eie	2
their own set	hul eie stel	2
uses predictable	gebruik voorspelbare	2
if in	asof in	2
if in a	asof in n	2
translation as	vertaling as	2
relationship to the	verhouding tot die	2
is concerned with language as	is gemoeid met taal as	2
concerned with language as	gemoeid met taal as	2
the reader to	die leser na die	2
reader to the	leser na die	2
is a recognized	is n erkende	2
narrative fiction	narratiewe fiksie	2
conservation	bewaring	2
a claim	n bewering	2
repeats or	herhaal of	2
risks associated	risiko's verbonde	2
events		2
the perception and	die persepsie en	2
and hardware	en hardeware	2
course	kursusmateriaal	2
adaptability	aanpasbaarheid	2
that allow users to	wat gebruikers toelaat om	2
has a literary	het n literêre	2
newspaper uses a	koerant gebruik n	2
of people to	van mense om	2
observe	waarneem	2
anchor	anker	2
your friends	jou vriende	2
verbs	aksiewerkwoorde	2
verbs to	aksiewerkwoorde om	2
situation a	situasie n	2
icons as	ikone as	2
than mere	as blote	2
on any	oor enige	2
exploitation	ontginning	2
exploitation of	ontginning van	2
of the possibilities	van die moontlikhede	2
of the possibilities	van die moontlikhede van	2
systems	mediasisteme	2
its own form of	sy eie vorm van	2
own form of	eie vorm van	2
form of collective	vorm van kollektiewe	2
how the artwork	hoe die kunswerk	2
alongside the	langs die	2
text takes a discursive	teks neem n diskursiewe	2
takes a discursive	neem n diskursiewe	2
attitude towards the artwork	houding teenoor die kunswerk	2
towards the artwork	teenoor die kunswerk	2
and therefore offers	en bied dus	2
text discusses minimalism	teks bespreek minimalisme	2
discusses minimalism	bespreek minimalisme	2
several disciplines	verskeie dissiplines	2
shows how social	wys hoe sosiale	2
social factors	sosiale faktore	2
demonstrates to	demonstreer aan	2
demonstrates to the	demonstreer aan die	2
demonstrates to the reader	demonstreer aan die leser	2
text illustrates how the	teks illustreer hoe die	2
a critical attitude	n kritiese houding	2
a critical attitude towards	n kritiese houding teenoor	2
critical attitude towards	kritiese houding teenoor	2
a critical attitude towards the	n kritiese houding teenoor die	2
critical attitude towards the	kritiese houding teenoor die	2
in the text include	in die teks sluit	2
include repetition	sluit herhaling	2
include repetition and	sluit herhaling en	2
claim to	aanspraak dat	2
when reading a	wanneer hy n	2
paragraphs in a	paragrawe in n	2
in a text combine	in n teks kombineer	2
a text combine	n teks kombineer	2
text combine	teks kombineer	2
surprise	verras	2
with tables	met tabelle	2
with tables and	met tabelle en	2
paired	gepaard	2
parts are	dele word	2
reasoning to	redenasie om	2
two fictional	twee fiktiewe	2
two fictional characters	twee fiktiewe karakters	2
the dehumanization	die ontmensliking	2
dehumanization	ontmensliking	2
on the edge	op die rand	2
on the edge of	op die rand van	2
written	geskryfde	2
is a collective	is n kollektiewe	2
text drips	teks drup	2
drips	drup	2
text drips with	teks drup van	2
drips with	drup van	2
used for	gebruik om	2
sentence on the	sin op die	2
sentence on the list	sin op die lys	2
on the list	op die lys	2
juxtaposition of ideas	jukstaposisie van idees	2
talks about how	praat oor hoe	2
how news	hoe nuus	2
anxiety created	angs wat	2
anxiety created by	angs wat deur	2
up the	het die	2
times in	keer in	2
functions	mediafunksies	2
hypertext encourage	hiperteks moedig	2
hypertext encourage readers	hiperteks moedig lesers	2
reader is presented with a	leser word aangebied met n	2
with a mixture	met n mengsel	2
with a mixture of	met n mengsel van	2
a mixture of text	n mengsel van teks	2
a mixture of text and	n mengsel van teks en	2
text attracts	teks trek	2
to how	aan hoe	2
and the text on	en die teks op	2
apologized	verskoning	2
apologized	verskoning gevra	2
apologized	gevra	2
quotations from this	aanhalings uit hierdie	2
chapter introduces	hoofstuk stel	2
the mathematical	die wiskundige	2
integrates ideas	integreer idees	2
integrates ideas from	integreer idees uit	2
structuralism examines	strukturalisme ondersoek	2
knowledge based	kennis gebaseer	2
knowledge based on	kennis gebaseer op	2
indicative	aanduiding	2
indicative of	aanduiding van	2
examines new	ondersoek nuwe	2
shape or form	vorm of vorm	2
or form of	of vorm van	2
distribution of the	verspreiding van die	2
closely related to the	nou verband met die	2
conflicts between	konflikte tussen	2
these narratives	hierdie narratiewe	2
specific locations	spesifieke liggings	2
and exploratory	en verkennende	2
camera follows the	kamera volg die	2
text is rather	teks is taamlik	2
linear in structure	lineêr in struktuur	2
and intertextual	en intertekstuele	2
narrative using	narratief deur	2
author refers to a	skrywer verwys na n	2
author refers to a specific	skrywer verwys na n spesifieke	2
a specific version	n spesifieke weergawe	2
specific version	spesifieke weergawe	2
a specific version of	n spesifieke weergawe van	2
specific version of	spesifieke weergawe van	2
presents the text as	stel die teks as	2
works with the	werk met die	2
with the language	met die taal	2
text is heavily	teks is swaar	2
psychoanalysis as	psigoanalise as	2
asynchronous	asynchrone	2
stereotypes into	stereotipes in	2
facilitates navigation	vergemaklik navigasie	2
text contains a dialogue	teks bevat n dialoog	2
contains a dialogue	bevat n dialoog	2
text contains a dialogue between	teks bevat n dialoog tussen	2
contains a dialogue between	bevat n dialoog tussen	2
in discussion	in bespreking	2
questions which	vrae wat	2
article uses a rhetorical	artikel gebruik n retoriese	2
an unreal	n onwerklike	2
uses a rhetorical device called	gebruik n retoriese middel genaamd	2
a deliberative	n beraadslagende	2
deliberative	beraadslagende	2
legitimacy and	legitimiteit en	2
man's	mens	2
of dense	van digte	2
example	teksvoorbeeld	2
text is often repetitive	teks is dikwels herhalend	2
is often repetitive	is dikwels herhalend	2
often repetitive	dikwels herhalend	2
text emphasizes the use	teks beklemtoon die gebruik	2
text emphasizes the use of	teks beklemtoon die gebruik van	2
hypertextual nature of the text	hipertekstuele aard van die teks	2
the structure of hypertext	die struktuur van hiperteks	2
and metaphors in the	en metafore in die	2
part	drieledige	2
different themes	verskillende temas	2
author defines	skrywer definieer	2
arrangement of words	rangskikking van woorde	2
codex is	kodeks is	2
the text you will	die teks sal jy	2
text you will	teks sal jy	2
proteins	proteïene	2
positive social	positiewe sosiale	2
media's	se	2
main	grootste	2
problem is the	probleem is die	2
the instability	die onstabiliteit	2
the instability of	die onstabiliteit van	2
as a process	as n proses	2
and automatic	en outomatiese	2
central and	sentrale en	2
flow of the text is	vloei van die teks word	2
grammatical function of	grammatikale funksie van	2
comma is	komma is	2
of marginalized	van gemarginaliseerde	2
analysis of	teksontleding van	2
is deconstructed and	word gedekonstrueer en	2
both visual and textual	beide visuele en tekstuele	2
in graphic	in grafiese	2
graphic depictions	grafiese uitbeeldings	2
graphic depictions of	grafiese uitbeeldings van	2
structure of many	struktuur van baie	2
many jokes	baie grappies	2
assonance between	assonansie tussen	2
use of time	gebruik van tyd	2
and surreal	en surrealisties	2
of minimalist	van minimalistiese	2
an individual	n individuele	2
individual style	individuele styl	2
about the events	oor die gebeure	2
the meaning and purpose	die betekenis en doel	2
the meaning and purpose of	die betekenis en doel van	2
meaning and purpose of	betekenis en doel van	2
the text ends	die teks eindig	2
broadest	breedste	2
stylistic feature of	stilistiese kenmerk van	2
direct quote from	direkte aanhaling uit	2
quote from a	aanhaling uit n	2
scientific method	wetenskaplike metode	2
elements in the text are	elemente in die teks is	2
and gender	en geslagsnorme	2
text deliberately avoids	teks vermy doelbewus	2
deliberately avoids	vermy doelbewus	2
theoretical text is	teoretiese teks is	2
text is rich and	teks is ryk en	2
is rich and	is ryk en	2
a theoretical text	n teoretiese teks	2
grammatical errors and	grammatikale foute en	2
text has poor	teks het swak	2
has poor	het swak	2
encode	kodeer	2
publishing involves	publisering behels	2
splits	verdeel	2
coherent structure	samehangende struktuur	2
metaphors and images	metafore en beelde	2
or video	of video	2
between those	tussen daardie	2
on my	op my	2
cell	selfoon	2
resonance through	resonansie deur	2
orientalist	oriëntalistiese	2
marriage and	huwelik en	2
the text found in	die teks wat in	2
text found in	teks wat in	2
the text found in	die teks wat in die	2
text found in the	teks wat in die	2
the text found in video	die teks wat in die videoteks	2
text found in the video	teks wat in die videoteks	2
found in the video	wat in die videoteks	2
in the video	in die videoteks	2
the video	die videoteks	2
the text found in video	die teks wat in die videoteks gevind	2
text found in the video	teks wat in die videoteks gevind	2
found in the video text	wat in die videoteks gevind	2
in the video text	in die videoteks gevind	2
the video text	die videoteks gevind	2
video text	videoteks gevind	2
text	gevind	2
between competing	tussen mededingende	2
vivid descriptions	lewendige beskrywings	2
throughout the course	deur die kursus	2
snow	sneeu	2
the remaining	die oorblywende	2
and poststructuralism	en poststrukturalisme	2
the socially	die sosiaal	2
the socially constructed	die sosiaal gekonstrueerde	2
the socially constructed nature	die sosiaal gekonstrueerde aard	2
socially constructed nature	sosiaal gekonstrueerde aard	2
the socially constructed nature of	die sosiaal gekonstrueerde aard van	2
socially constructed nature of	sosiaal gekonstrueerde aard van	2
in a cyclical	op n sikliese	2
a speech is	n toespraak word	2
to the construction of a	tot die konstruksie van n	2
paper	artikel	2
models that	modelle wat	2
arbitrarily	arbitrêr	2
is memorized	word gememoriseer	2
is memorized and	word gememoriseer en	2
memorized and	gememoriseer en	2
structural components	strukturele komponente	2
together	inmekaar	2
analogous to the	analoog aan die	2
components	beeldkomponente	2
of all human	van alle menslike	2
concert	konsert	2
called a	wat n	2
style and a	styl en n	2
of linguistic analysis	van linguistiese analise	2
bar	staafgrafiek	2
of positive and	van positiewe en	2
of positive and negative	van positiewe en negatiewe	2
links and images	skakels en beelde	2
challenge for the	uitdaging vir die	2
for the application	vir die toepassing	2
for the application of	vir die toepassing van	2
of hypertext	van hiperteksteks	2
between power	tussen mag	2
of the text suggests	van die teks dui	2
the text suggests	die teks dui	2
